name,lat,long,count,date,certainty_index
UCLA,34.071863589276,-118.2538418,1023.0,2009-04-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,293.0,2009-04-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,736.0,2009-04-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1308.0,2009-04-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,235.0,2009-04-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,156.0,2009-04-30 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,348.0,2009-04-30 00:00:00,1
UIUC,40.10440926,-88.22933583,126.0,2009-04-30 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,259.0,2009-04-30 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,5.0,2009-04-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,34.0,2009-04-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,70.0,2009-04-30 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,5.0,2009-04-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1638.0,2009-05-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,378.0,2009-05-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1019.0,2009-05-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,330.0,2009-05-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,788.0,2009-05-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1522.0,2009-05-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,233.0,2009-05-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,62.0,2009-05-31 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,300.0,2009-05-31 00:00:00,1
UIUC,40.10440926,-88.22933583,158.0,2009-05-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,101.0,2009-05-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,42.0,2009-05-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,40.0,2009-05-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,71.0,2009-05-31 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,1.0,2009-05-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2924.0,2009-06-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,339.0,2009-06-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,1238.0,2009-06-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,269.0,2009-06-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,1073.0,2009-06-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1940.0,2009-06-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,60.0,2009-06-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,52.0,2009-06-30 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,224.0,2009-06-30 00:00:00,1
UIUC,40.10440926,-88.22933583,135.0,2009-06-30 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,69.0,2009-06-30 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,43.0,2009-06-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,13.0,2009-06-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,69.0,2009-06-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,54.0,2009-06-30 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,2.0,2009-06-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,6.0,2009-07-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,4.0,2009-07-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1735.0,2009-07-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,338.0,2009-07-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1336.0,2009-07-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,232.0,2009-07-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,546.0,2009-07-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,3514.0,2009-07-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,203.0,2009-07-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,34.0,2009-07-31 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,783.0,2009-07-31 00:00:00,1
UIUC,40.10440926,-88.22933583,170.0,2009-07-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,162.0,2009-07-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,37.0,2009-07-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,72.0,2009-07-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,64.0,2009-07-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,55.0,2009-07-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,8.0,2009-08-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1493.0,2009-08-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,279.0,2009-08-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1242.0,2009-08-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,155.0,2009-08-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,587.0,2009-08-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1951.0,2009-08-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,130.0,2009-08-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,54.0,2009-08-31 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,1442.0,2009-08-31 00:00:00,1
UIUC,40.10440926,-88.22933583,138.0,2009-08-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,86.0,2009-08-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,21.0,2009-08-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,44.0,2009-08-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,49.0,2009-08-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,42.0,2009-08-31 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,1.0,2009-08-31 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2009-09-30 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,8.0,2009-09-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1749.0,2009-09-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,312.0,2009-09-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,970.0,2009-09-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,77.0,2009-09-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,150.0,2009-09-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1604.0,2009-09-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,424.0,2009-09-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,51.0,2009-09-30 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,1366.0,2009-09-30 00:00:00,1
UIUC,40.10440926,-88.22933583,149.0,2009-09-30 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,42.0,2009-09-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,30.0,2009-09-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,43.0,2009-09-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,56.0,2009-09-30 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,2.0,2009-09-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,986.0,2009-10-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1461.0,2009-10-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,220.0,2009-10-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1305.0,2009-10-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,126.0,2009-10-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,289.0,2009-10-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1073.0,2009-10-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,301.0,2009-10-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,23.0,2009-10-31 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,857.0,2009-10-31 00:00:00,1
UIUC,40.10440926,-88.22933583,148.0,2009-10-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,4.0,2009-10-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,81.0,2009-10-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,38.0,2009-10-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,35.0,2009-10-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,40.0,2009-10-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,2184.0,2009-11-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1415.0,2009-11-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,209.0,2009-11-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,1153.0,2009-11-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,146.0,2009-11-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,287.0,2009-11-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1169.0,2009-11-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,441.0,2009-11-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,23.0,2009-11-30 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,17.0,2009-11-30 00:00:00,1
UIUC,40.10440926,-88.22933583,135.0,2009-11-30 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,1.0,2009-11-30 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,39.0,2009-11-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,51.0,2009-11-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,13.0,2009-11-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,6.0,2009-11-30 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,2.0,2009-11-30 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2009-12-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,2166.0,2009-12-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1765.0,2009-12-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,289.0,2009-12-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,938.0,2009-12-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,233.0,2009-12-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,319.0,2009-12-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,909.0,2009-12-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,544.0,2009-12-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,46.0,2009-12-31 00:00:00,1
UIUC,40.10440926,-88.22933583,169.0,2009-12-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,1.0,2009-12-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,33.0,2009-12-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,15.0,2009-12-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,32.0,2009-12-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,3.0,2009-12-31 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,2.0,2009-12-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,3471.0,2010-01-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1661.0,2010-01-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,337.0,2010-01-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1123.0,2010-01-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,156.0,2010-01-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,290.0,2010-01-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,908.0,2010-01-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,587.0,2010-01-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,45.0,2010-01-31 00:00:00,1
UIUC,40.10440926,-88.22933583,128.0,2010-01-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,13.0,2010-01-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,47.0,2010-01-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,44.0,2010-01-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,16.0,2010-01-31 00:00:00,1
Universidad Francisco Marroquín,14.60594769,-90.50534962,1.0,2010-01-31 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2010-02-28 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,4420.0,2010-02-28 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1994.0,2010-02-28 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,442.0,2010-02-28 00:00:00,1
UCLA,34.071863589276,-118.2538418,1014.0,2010-02-28 00:00:00,1
Princeton University,40.34604013,-74.66685643,100.0,2010-02-28 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,505.0,2010-02-28 00:00:00,1
Library of Congress,38.8895692,-77.0045688,828.0,2010-02-28 00:00:00,1
Columbia University,40.80657713,-73.96320572,126.0,2010-02-28 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,10.0,2010-02-28 00:00:00,1
UIUC,40.10440926,-88.22933583,133.0,2010-02-28 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,3.0,2010-02-28 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,43.0,2010-02-28 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,54.0,2010-02-28 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,31.0,2010-02-28 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,42.0,2010-02-28 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,5408.0,2010-03-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,3.0,2010-03-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2359.0,2010-03-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,347.0,2010-03-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,1285.0,2010-03-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,256.0,2010-03-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,640.0,2010-03-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,881.0,2010-03-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,337.0,2010-03-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,47.0,2010-03-31 00:00:00,1
Internt Archive Physical Archive,37.92950359,-122.3459874,1.0,2010-03-31 00:00:00,1
UIUC,40.10440926,-88.22933583,143.0,2010-03-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,2.0,2010-03-31 00:00:00,1
North Carolina State University,35.78748428,-78.66939426,61.0,2010-03-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,67.0,2010-03-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,20.0,2010-03-31 00:00:00,1
Brown University,41.82598954,-71.40246227,27.0,2010-03-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,25.0,2010-03-31 00:00:00,1
University of Alberta,53.52319337,-113.5271984,1.0,2010-04-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,5832.0,2010-04-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,22.0,2010-04-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2361.0,2010-04-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,286.0,2010-04-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,1050.0,2010-04-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,135.0,2010-04-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,404.0,2010-04-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,1404.0,2010-04-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,147.0,2010-04-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,32.0,2010-04-30 00:00:00,1
UIUC,40.10440926,-88.22933583,123.0,2010-04-30 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,2.0,2010-04-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,60.0,2010-04-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,22.0,2010-04-30 00:00:00,1
Duke University,36.00354706,-78.93830223,42.0,2010-04-30 00:00:00,1
Brown University,41.82598954,-71.40246227,98.0,2010-04-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,19.0,2010-04-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,5081.0,2010-05-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2281.0,2010-05-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,248.0,2010-05-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,852.0,2010-05-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,162.0,2010-05-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,446.0,2010-05-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,517.0,2010-05-31 00:00:00,1
Columbia University,40.80657713,-73.96320572,374.0,2010-05-31 00:00:00,1
UIUC,40.10440926,-88.22933583,354.0,2010-05-31 00:00:00,1
National Library of Scotland,55.94870434,-3.191972202,2.0,2010-05-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,96.0,2010-05-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,14.0,2010-05-31 00:00:00,1
Duke University,36.00354706,-78.93830223,77.0,2010-05-31 00:00:00,1
Brown University,41.82598954,-71.40246227,52.0,2010-05-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,23.0,2010-05-31 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2010-06-30 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,5208.0,2010-06-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2620.0,2010-06-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,384.0,2010-06-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,976.0,2010-06-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,432.0,2010-06-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,310.0,2010-06-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,570.0,2010-06-30 00:00:00,1
Columbia University,40.80657713,-73.96320572,356.0,2010-06-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,29.0,2010-06-30 00:00:00,1
UIUC,40.10440926,-88.22933583,144.0,2010-06-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,114.0,2010-06-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,10.0,2010-06-30 00:00:00,1
Duke University,36.00354706,-78.93830223,50.0,2010-06-30 00:00:00,1
Brown University,41.82598954,-71.40246227,104.0,2010-06-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,23.0,2010-06-30 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2010-07-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,4833.0,2010-07-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,70.0,2010-07-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,2942.0,2010-07-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,255.0,2010-07-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,857.0,2010-07-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,133.0,2010-07-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,483.0,2010-07-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,804.0,2010-07-31 00:00:00,1
